Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Grand Timber Lodge - Tesla Destination,75 Snowflake Dr,,Breckenridge,CO,80424,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.475852,-106.053193,2024-07-01,113545,2025-02-12 00:16:32 UTC,P,,,2015-11-18,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Marble Distilling Company - Tesla Destination,150 Main St,,Carbondale,CO,81623,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.400372,-107.207925,2024-07-01,113546,2025-05-06 21:10:23 UTC,P,,,2018-02-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Broadmoor - Tesla Destination,1 Lake Ave,,Colorado Springs,CO,80906,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.791226,-104.850101,2024-07-01,113547,2025-02-12 00:16:32 UTC,P,,,2016-08-25,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Bank of Colorado - Tesla Destination,1146 Interquest Pkwy,,Colorado Springs,CO,80921,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.991507,-104.808268,2024-07-01,113548,2025-02-12 00:16:32 UTC,P,,,2017-11-08,,,,,J1772 TESLA,US,,,,Public,,public,,,BANK,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Old Town Guesthouse Bed & Breakfast - Tesla Destination,115 S 26th St,,Colorado Springs,CO,80904,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.847467,-104.864528,2024-07-01,113549,2025-02-12 00:16:32 UTC,P,,,2015-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,B_AND_B,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Cutter Aviation Colorado Springs - Tesla Destination,1360 Aviation Wy,,Colorado Springs,CO,80916,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.811718,-104.723183,2024-07-01,113550,2025-02-12 00:16:32 UTC,P,,,2015-10-23,,,,,TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"The Antlers, A Wyndham Hotel - Tesla Destination",4 S Cascade Ave,,Colorado Springs,CO,80903,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.833714,-104.826672,2024-07-01,113551,2025-02-12 00:16:32 UTC,P,,,2017-03-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Grand Lodge Crested Butte - Tesla Destination,6 Emmons Rd,,Crested Butte,CO,81225,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.900908,-106.967755,2024-07-01,113553,2025-02-12 00:16:32 UTC,P,,,2017-07-24,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Lodge at Mountaineer Square - Tesla Destination,620 Gothic Rd,,Crested Butte,CO,81225,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.900381,-106.966694,2024-07-01,113554,2025-02-12 00:16:32 UTC,P,,,2017-07-24,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wildwood Casino - Tesla Destination,119 Carbonate St,,Cripple Creek,CO,80813,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.750565,-105.173815,2024-07-01,113555,2025-02-12 00:16:32 UTC,P,,,2015-04-29,,,,,J1772 TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Century Casino Cripple Creek - Tesla Destination,200 E Bennett Ave,,Cripple Creek,CO,80813,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.746365,-105.178111,2024-07-01,113556,2025-02-12 00:16:32 UTC,P,,,2015-11-05,,,,,J1772 TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Cripple Creek Parking Lot - Tesla Destination,350 E Bennett Ave,,Cripple Creek,CO,80813,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.746526,-105.174984,2024-07-01,113557,2025-02-12 00:16:32 UTC,P,,,2015-04-29,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Carr Manor - Tesla Destination,350 E Carr Ave,,Cripple Creek,CO,80813,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.74743,-105.17518,2024-07-01,113558,2025-02-12 00:16:32 UTC,P,,,2015-06-30,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Four Seasons Hotel Denver - Tesla Destination,1111 14th St,,Denver,CO,80202,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.746368,-104.998439,2024-07-01,113559,2025-02-12 00:16:32 UTC,P,,,2014-08-12,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"The Ritz-Carlton, Denver - Tesla Destination",1881 Curtis St,,Denver,CO,80202,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.749998,-104.991988,2024-07-01,113562,2025-02-12 00:16:32 UTC,P,,,2016-03-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn and Suites DTC - Tesla Destination,5001 S Ulster St,,Denver,CO,80237,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.626647,-104.896197,2024-07-01,113563,2025-02-12 00:16:32 UTC,P,,,2016-03-21,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Crowne Plaza Denver Airport Convention Ctr - Tesla Destination,15500 E 40th Ave,,Denver,CO,80239,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.771872,-104.80692,2024-07-01,113565,2025-02-12 00:16:32 UTC,P,,,2017-09-25,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Denver Marriott Tech Center - Tesla Destination,4900 S Syracuse St,,Denver,CO,80237,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.626518,-104.901761,2024-07-01,113566,2025-02-12 00:16:32 UTC,P,,,2018-04-29,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Dunton Hot Springs - Tesla Destination,52068 W Fork Rd #38,,Dolores,CO,81323,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.772713,-108.093936,2024-07-01,113567,2025-02-12 00:16:32 UTC,P,,,2016-03-04,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DoubleTree by Hilton Durango - Tesla Destination,501 Camino Del Rio,,Durango,CO,81301,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.269852,-107.885496,2024-07-01,113568,2025-02-12 00:16:32 UTC,P,,,2015-04-23,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Homewood Suites Denver Tech Center - Tesla Destination,199 Inverness Dr.,,Englewood,CO,80112,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.567662,-104.867708,2024-07-01,113569,2025-02-12 00:16:32 UTC,P,,,2016-06-15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn Denver Tech Center South - Tesla Destination,7079 S Kenton St,,Englewood,CO,80112,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.588326,-104.862756,2024-07-01,113570,2025-02-12 00:16:32 UTC,P,,,2017-06-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Beaver Brook on the River - Tesla Destination,1700 CO-66,,Estes Park,CO,80517,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.36083,-105.553686,2024-07-01,113571,2025-02-12 00:16:32 UTC,P,,,2018-01-19,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,Rocky Mountain National Park,,,,false,
ELEC,River Stone Resorts and Bear Paw Suites - Tesla Destination,2120 Fall River Rd,,Estes Park,CO,80517,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.390787,-105.562663,2024-07-01,113572,2025-02-12 00:16:32 UTC,P,,,2017-03-20,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,Rocky Mountain National Park,,,,false,
ELEC,Sweet Basilico - Tesla Destination,430 Prospect Village Dr,,Estes Park,CO,80517,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.371497,-105.524215,2024-07-01,113573,2025-02-12 00:16:32 UTC,P,,,2016-10-05,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,Rocky Mountain National Park,,,,false,
ELEC,Highland Haven Creekside Inn - Tesla Destination,4395 Independence Trl,,Evergreen,CO,80439,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.634621,-105.312982,2024-07-01,113574,2025-02-12 00:16:32 UTC,P,,,2017-06-22,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hilton Fort Collins - Tesla Destination,425 W Prospect Rd,,Fort Collins,CO,80526,,877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.566111,-105.082853,2024-07-01,113575,2025-02-12 00:16:32 UTC,P,,,2018-02-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Cambria Suites Fort Collins - Tesla Destination,2921 E Harmony Rd,,Fort Collins,CO,80529,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.521984,-105.02307,2024-07-01,113576,2025-02-12 00:16:32 UTC,P,,,2016-05-25,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Gateway Canyons Resort & Spa - Tesla Destination,43200 Hwy 141,,Gateway,CO,81522,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.677497,-108.979798,2024-07-01,113577,2025-02-12 00:16:32 UTC,P,,,2015-09-30,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Golden Hotel - Tesla Destination,800 11th St,,Golden,CO,80401,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.755936,-105.222952,2024-07-01,113578,2025-02-12 00:16:32 UTC,P,,,2015-08-05,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Grand Vista Hotel Grand Junction - Tesla Destination,2790 Crossroads Blvd,,Grand Junction,CO,81506,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.115307,-108.535576,2024-07-01,113579,2025-02-12 00:16:32 UTC,P,,,2016-12-15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,750 Main - Tesla Destination,750 Main St,,Grand Junction,CO,81501,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.067617,-108.559657,2024-07-01,113580,2025-02-12 00:16:32 UTC,P,,,2018-01-09,,,,,TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,La Quinta Inn & Suites Denver Englewood Tech Ctr - Tesla Destination,9009 E Arapahoe Blvd,,Greenwood Village,CO,80112,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.596408,-104.884219,2024-07-01,113581,2025-02-12 00:16:32 UTC,P,,,2017-12-11,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Blue Lake Ranch - Tesla Destination,16919 Hwy 140,,Hesperus,CO,81326,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.213487,-108.071904,2024-07-01,113582,2025-02-12 00:16:32 UTC,P,,,2015-08-27,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Element Denver Park Meadows - Tesla Destination,9985 Park Meadows Dr,,Lone Tree,CO,80124,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.554428,-104.876384,2024-07-01,113583,2025-02-12 00:16:32 UTC,P,,,2018-08-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Manitou Art Center - Tesla Destination,513 Manitou Ave,,Manitou Springs,CO,80829,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.857167,-104.911329,2024-07-01,113584,2025-02-12 00:16:32 UTC,P,,,2016-01-25,,,,,J1772 TESLA,US,,,,Public,,public,,,MUSEUM,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Powderhorn Resort - Tesla Destination,48338 Powderhorn Rd,,Mesa,CO,81643,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.069396,-108.150734,2024-07-01,113585,2025-02-12 00:16:32 UTC,P,,,2018-06-15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Far View Lodge - Tesla Destination,1 Navajo Hill,,Mesa Verde National Park,CO,81330,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.260149,-108.494074,2024-07-01,113586,2025-02-12 00:16:32 UTC,P,,,2015-04-14,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,Mesa Verde National Park,,,,false,
ELEC,Monarch Mountain - Tesla Destination,23715 W Hwy 50,,Monarch,CO,81227,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.512443,-106.331987,2024-07-01,113587,2025-02-12 00:16:32 UTC,P,,,2016-12-19,,,,,J1772 TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Mountain Lodge Telluride - Tesla Destination,457 Mountain Village Blvd,,Mountain Village,CO,81435,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.933296,-107.851414,2024-07-01,113588,2025-02-12 00:16:32 UTC,P,,,2016-11-28,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Inn at Lost Creek - Tesla Destination,119 Lost Creek Ln,,Mountain Village,CO,81435,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.935718,-107.846759,2024-07-01,113589,2025-02-12 00:16:32 UTC,P,,,2016-02-08,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Peaks Resort & Spa - Tesla Destination,136 Country Club Dr,,Mountain Village,CO,81435,,877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.938809,-107.848019,2024-07-01,113590,2025-02-12 00:16:32 UTC,P,,,2018-10-03,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Mt. Princeton Hot Springs Resort - Tesla Destination,15870 Co Rd 162,,Nathrop,CO,81236,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.732843,-106.162829,2024-07-01,113591,2025-02-12 00:16:32 UTC,P,,,2017-04-07,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KJW Distillers - Tesla Destination,929 Main St,,Ouray,CO,81427,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.026608,-107.671075,2024-07-01,113592,2025-02-12 00:16:32 UTC,P,,,2017-09-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Solar Energy International - Tesla Destination,39845 Mathews Ln,,Paonia,CO,81428,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.8566,-107.615,2024-07-01,113593,2025-02-12 00:16:32 UTC,P,,,2016-04-07,,,,,TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Wyman Hotel - Tesla Destination,1371 Greene S,,Silverton,CO,81433,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.80718,-107.668497,2024-07-01,113594,2025-02-12 00:16:32 UTC,P,,,2017-09-08,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Legacy Vacation Club - Steamboat Springs Hilltop - Tesla Destination,1000 High Point Dr,,Steamboat Springs,CO,80487,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.469556,-106.824093,2024-07-01,113595,2025-02-12 00:16:32 UTC,P,,,2017-12-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Legacy Vacation Club - Steamboat Suites - Tesla Destination,1485 Pine Grove Rd,,Steamboat Springs,CO,80477,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.464727,-106.823199,2024-07-01,113596,2025-02-12 00:16:32 UTC,P,,,2017-12-05,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sheraton Steamboat Resort and Villas - Tesla Destination,2200 Village Inn Ct,,Steamboat Springs,CO,80477,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.458457,-106.804763,2024-07-01,113597,2025-02-12 00:16:32 UTC,P,,,2015-07-23,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn Express & Suites Sterling - Tesla Destination,1555 E Chestnut St,,Sterling,CO,80751,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.474278,-104.891562,2024-07-01,113598,2025-02-12 00:16:32 UTC,P,,,2018-09-25,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Claremont Inn & Winery - Tesla Destination,800 Claremont St,,Stratton,CO,80836,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.297786,-102.606879,2024-07-01,113599,2025-02-12 00:16:32 UTC,P,,,2016-06-08,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Devil's Thumb Ranch Resort & Spa - Tesla Destination,3530 County Rd 83,,Tabernash,CO,80478,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.966312,-105.784233,2024-07-01,113600,2025-02-12 00:16:32 UTC,P,,,2015-04-14,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Lumiere Hotel Telluride - Tesla Destination,118 Lost Creek Ln,,Telluride,CO,81435,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.934854,-107.846334,2024-07-01,113601,2025-02-12 00:16:32 UTC,P,,,2017-05-18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Element 52 Residences - Tesla Destination,398 S Davis St,,Telluride,CO,81320,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.937018,-107.81787,2024-07-01,113602,2025-02-12 00:16:32 UTC,P,,,2014-02-12,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Four Seasons Vail - Tesla Destination,1 Vail Rd,,Vail,CO,81657,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.642952,-106.379133,2024-07-01,113603,2025-02-12 00:16:32 UTC,P,,,2017-12-14,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sonnenalp Hotel - Tesla Destination,20 Vail Rd,,Vail,CO,81657,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.641587,-106.378203,2024-07-01,113604,2025-02-12 00:16:32 UTC,P,,,2014-11-19,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Lodge Tower - Tesla Destination,200 Vail Rd,,Vail,CO,81657,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.639798,-106.375328,2024-07-01,113605,2025-02-12 00:16:32 UTC,P,,,2017-09-12,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,VailŒì√á√ñs Mountain Haus at the Covered Bridge - Tesla Destination,292 E Meadow Dr,,Vail,CO,81657,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.641904,-106.373118,2024-07-01,113606,2025-02-12 00:16:32 UTC,P,,,2014-10-21,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tivoli Lodge - Tesla Destination,386 Hanson Ranch Rd,,Vail,CO,81657,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.640059,-106.371498,2024-07-01,113607,2025-02-12 00:16:32 UTC,P,,,2015-08-05,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Manor Vail Lodge - Tesla Destination,595 Vail Valley Dr,,Vail,CO,81657,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.63943,-106.368139,2024-07-01,113608,2025-02-12 00:16:32 UTC,P,,,2015-10-08,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Arrabelle at Vail Square - Tesla Destination,675 Lionshead Pl,,Vail,CO,81657,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.643305,-106.388299,2024-07-01,113609,2025-02-12 00:16:32 UTC,P,,,2015-03-17,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Courtyard Denver North/Westminster - Tesla Destination,14355 Orchard Pkwy,,Westminster,CO,80023,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.958739,-104.99283,2024-07-01,113610,2025-02-12 00:16:32 UTC,P,,,2016-11-29,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LARIMERCOUNTY 200PERIDOT-1,200 Peridot,South side of parking lot,Loveland,CO,80537,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.393241,-105.04714,2026-07-08,116897,2026-07-08 02:02:14 UTC,,,,2019-01-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
